P,P_lag1,Q_lag1
12.787,4.3875,45.073
3.1659,12.787,53.065
2.6853,3.1659,72.845
0.35112,2.6853,58.557
0.016088,0.35112,50.351
0.99265,0.016088,45.01
0.0046141,0.99265,40.713
0.3198,0.0046141,37.632
2.9595,0.3198,34.723
4.6109,2.9595,32.215
3.1418,4.6109,31.664
1.1291,3.1418,30.996
0.67652,1.1291,30.887
8.6269,0.67652,29.836
0.79706,8.6269,28.32
0.076235,0.79706,28.4
5.3411,0.076235,29.015
2.1392,5.3411,28.391
2.946,2.1392,27.57
3.0139,2.946,27.114
4.3493,3.0139,26.852
3.2184,4.3493,27.685
0.062474,3.2184,29.976
0.0032258,0.062474,28.852
0.072928,0.0032258,26.382
0.001715,0.072928,24.262
0.0,0.001715,23.213
2.0335,0.0,22.474
8.2607,2.0335,21.172
0.011556,8.2607,21.042
0.1481,0.011556,24.462
2.6229,0.1481,23.089
0.17158,2.6229,21.206
0.031237,0.17158,20.071
0.0070233,0.031237,19.578
0.077869,0.0070233,18.966
0.19032,0.077869,18.406
9.73,0.19032,17.707
7.4826,9.73,17.166
0.22993,7.4826,17.774
4.3401,0.22993,20.44
2.8869,4.3401,22.983
3.368,2.8869,21.966
2.5953,3.368,21.688
0.01225,2.5953,22.049
0.026664,0.01225,22.798
5.4606,0.026664,22.209
0.79755,5.4606,20.834
5.0931,0.79755,19.967
0.0025316,5.0931,20.436
2.2449,0.0025316,20.865
0.42123,2.2449,20.502
3.2561,0.42123,19.793
4.5683,3.2561,19.312
1.2083,4.5683,19.04
0.0,1.2083,18.41
0.07648,0.0,18.046
0.1343,0.07648,17.118
0.041405,0.1343,16.38
0.15084,0.041405,15.701
0.0096366,0.15084,15.105
0.034341,0.0096366,14.001
3.5037,0.034341,13.856
0.67991,3.5037,13.763
0.0,0.67991,13.816
0.011637,0.0,14.163
0.0,0.011637,13.731
0.32013,0.0,13.176
1.9086,0.32013,13.187
4.9443,1.9086,12.974
1.5347,4.9443,12.828
0.010535,1.5347,12.733
0.0,0.010535,12.647
0.0,0.0,12.934
0.07256,0.0,13.471
0.106,0.07256,13.349
1.3144,0.106,13.01
1.679,1.3144,12.57
3.1305,1.679,11.861
6.2886,3.1305,11.399
0.51135,6.2886,11.333
0.67897,0.51135,10.902
0.033156,0.67897,10.409
0.0011842,0.033156,9.993
0.000653,0.0011842,9.331
0.0069008,0.000653,8.871
0.0,0.0069008,8.543
0.0,0.0,8.251
0.0,0.0,7.89
0.0,0.0,7.581
0.0,0.0,7.393
0.0,0.0,7.364
0.011637,0.0,7.364
0.0,0.011637,7.364
0.0,0.0,7.364
0.0,0.0,7.364
0.0043283,0.0,7.364
0.000612,0.0043283,7.364
0.0,0.000612,7.364
0.0052266,0.0,7.364
3.144,0.0052266,7.364
7.3916,3.144,7.364
0.4684,7.3916,7.364
5.8089,0.4684,7.364
0.28526,5.8089,7.766
0.000694,0.28526,8.03
0.0076358,0.000694,7.631
0.0011025,0.0076358,7.485
1.6454,0.0011025,7.48
21.569,1.6454,7.318
0.72903,21.569,7.503
5.9159,0.72903,11.657
15.801,5.9159,16.101
0.16047,15.801,17.377
1.7902,0.16047,32.209
4.9683,1.7902,31.347
2.2235,4.9683,25.441
0.035851,2.2235,22.873
0.22536,0.035851,24.586
0.000694,0.22536,22.951
0.50449,0.000694,20.487
35.347,0.50449,18.794
14.834,35.347,18.863
0.5835,14.834,82.75
1.3972,0.5835,131.16
8.5183,1.3972,107.78
4.7401,8.5183,84.838
9.8952,4.7401,81.149
2.47,9.8952,82.321
16.082,2.47,86.867
4.6602,16.082,95.36
0.044712,4.6602,105.32
0.24724,0.044712,162.38
7.3764,0.24724,122.03
13.186,7.3764,98.249
2.5909,13.186,100.65
0.82038,2.5909,149.66
4.8229,0.82038,124.01
1.7745,4.8229,102.32
7.8449,1.7745,93.557
7.8926,7.8449,88.226
11.409,7.8926,87.628
1.8626,11.409,120.55
2.6925,1.8626,150.86
0.45778,2.6925,150.38
23.47,0.45778,120.3
17.189,23.47,102.53
1.0579,17.189,201.66
0.049939,1.0579,370.06
1.874,0.049939,260.64
6.36,1.874,184.76
2.7841,6.36,155.83
4.2111,2.7841,132.78
4.6885,4.2111,115.74
0.99853,4.6885,109.7
1.241,0.99853,114.92
1.649,1.241,98.682
1.8929,1.649,86.068
7.7408,1.8929,78.019
5.2243,7.7408,75.814
0.2942,5.2243,80.025
6.5618,0.2942,109.15
3.5361,6.5618,93.205
9.8683,3.5361,82.431
1.4604,9.8683,98.007
4.3367,1.4604,112.31
0.14684,4.3367,114.81
0.0,0.14684,104.78
0.61842,0.0,96.156
1.8123,0.61842,83.478
0.16411,1.8123,76.182
0.0,0.16411,72.588
0.049735,0.0,67.523
0.038097,0.049735,61.255
1.3836,0.038097,56.054
1.1962,1.3836,52.337
1.544,1.1962,50.236
0.21241,1.544,47.948
0.16166,0.21241,46.274
0.000531,0.16166,44.685
0.000286,0.000531,41.793
0.43201,0.000286,39.479
1.1713,0.43201,37.239
13.524,1.1713,35.934
3.409,13.524,37.009
2.5514,3.409,61.239
1.205,2.5514,62.989
2.7339,1.205,60.031
7.4828,2.7339,56.836
0.26386,7.4828,54.798
14.075,0.26386,60.891
16.233,14.075,69.206
3.0522,16.233,105.78
10.569,3.0522,248.42
1.0472,10.569,160.92
3.7173,1.0472,163.39
0.24892,3.7173,152.97
0.0,0.24892,121.56
0.085953,0.0,100.56
0.020049,0.085953,85.845
0.04218,0.020049,75.152
1.5278,0.04218,66.776
0.19824,1.5278,60.766
0.0,0.19824,56.428
0.014822,0.0,53.871
1.803,0.014822,51.44
1.4715,1.803,47.584
2.0921,1.4715,47.704
0.28195,2.0921,50.36
9.3281,0.28195,49.019
0.24688,9.3281,46.475
5.4374,0.24688,53.767
8.2291,5.4374,62.715
0.52315,8.2291,65.795
0.31078,0.52315,76.503
0.0072274,0.31078,85.669
0.082278,0.0072274,69.814
5.249,0.082278,59.13
0.35655,5.249,53.532
0.23054,0.35655,53.554
2.5083,0.23054,53.043
7.402,2.5083,49.892
2.8115,7.402,49.201
0.1414,2.8115,60.1
2.4363,0.1414,60.099
0.73528,2.4363,55.891
3.7239,0.73528,54.417
2.5791,3.7239,53.018
0.56733,2.5791,53.022
1.7607,0.56733,54.133
0.84851,1.7607,50.796
0.12532,0.84851,50.155
2.1312,0.12532,50.874
1.6082,2.1312,48.317
4.7713,1.6082,46.492
0.04165,4.7713,45.426
0.0013883,0.04165,51.344
0.012087,0.0013883,48.567
0.0025725,0.012087,44.984
0.0025725,0.0025725,42.609
0.10715,0.0025725,39.41
0.000531,0.10715,37.385
0.031196,0.000531,35.638
0.0,0.031196,33.987
1.753,0.0,32.414
0.040016,1.753,31.393
0.20131,0.040016,30.57
0.16799,0.20131,28.982
0.024296,0.16799,27.954
0.6666,0.024296,26.986
3.0237,0.6666,25.799
2.2901,3.0237,24.995
18.492,2.2901,24.875
3.0104,18.492,27.789
1.4759,3.0104,68.42
2.5411,1.4759,63.631
0.74614,2.5411,55.212
0.53826,0.74614,50.845
1.7663,0.53826,48.513
5.4612,1.7663,44.138
6.1739,5.4612,41.357
5.4043,6.1739,42.248
2.6624,5.4043,61.19
1.3733,2.6624,61.674
0.000572,1.3733,62.176
0.000163,0.000572,55.991
0.0,0.000163,49.672
0.0,0.0,45.694
0.000531,0.0,41.461
0.017967,0.000531,38.074
0.0,0.017967,35.517
0.0055125,0.0,33.241
0.0,0.0055125,31.454
0.0,0.0,30.011
0.0,0.0,28.808
0.15345,0.0,27.439
0.0,0.15345,25.935
0.0040425,0.0,24.887
0.0,0.0040425,23.896
0.0,0.0,23.061
1.4289,0.0,22.523
0.0,1.4289,22.163
0.0,0.0,21.684
3.518,0.0,20.996
1.621,3.518,20.133
0.19616,1.621,20.302
0.000408,0.19616,19.628
0.0062474,0.000408,18.492
0.0,0.0062474,17.829
0.0,0.0,17.269
0.0020825,0.0,16.795
0.0,0.0020825,16.253
0.000531,0.0,15.829
0.0,0.000531,15.474
0.0,0.0,15.024
0.042834,0.0,14.503
8.6467,0.042834,14.423
0.073377,8.6467,14.616
0.0,0.073377,15.681
0.0,0.0,15.859
0.000531,0.0,14.965
0.0,0.000531,13.773
0.0,0.0,13.264
0.16239,0.0,12.807
3.4588,0.16239,12.303
4.08e-05,3.4588,12.227
0.035933,4.08e-05,12.687
12.271,0.035933,12.088
2.9523,12.271,11.711
5.2204,2.9523,13.361
7.4096,5.2204,15.594
1.1962,7.4096,15.113
7.7527,1.1962,15.216
8.8437,7.7527,15.338
2.1332,8.8437,19.017
0.90563,2.1332,24.844
8.5116,0.90563,24.64
20.165,8.5116,21.592
1.2925,20.165,26.224
1.6933,1.2925,75.902
0.25594,1.6933,61.821
0.16321,0.25594,44.086
1.8377,0.16321,36.307
0.9472,1.8377,30.879
4.7308,0.9472,27.795
1.9715,4.7308,25.848
1.137,1.9715,25.141
0.092609,1.137,23.546
7.3978,0.092609,21.883
4.9023,7.3978,20.589
7.4442,4.9023,21.185
4.8078,7.4442,24.141
10.317,4.8078,27.988
6.3172,10.317,32.569
9.9971,6.3172,45.073
0.83679,9.9971,56.786
3.6196,0.83679,73.496
0.87256,3.6196,65.196
0.13316,0.87256,56.664
2.6826,0.13316,49.503
2.2455,2.6826,42.833
6.0967,2.2455,38.187
0.21237,6.0967,35.903
0.0024091,0.21237,36.43
2.559,0.0024091,37.929
1.6447,2.559,34.194
0.27771,1.6447,31.099
11.329,0.27771,29.522
3.7947,11.329,28.632
1.4115,3.7947,34.593
1.8715,1.4115,34.514
4.5193,1.8715,32.979
0.37734,4.5193,31.488
12.357,0.37734,36.386
2.3645,12.357,31.731
1.8102,2.3645,38.462
0.14067,1.8102,42.878
0.0,0.14067,36.558
0.0,0.0,32.005
0.0,0.0,28.653
0.15982,0.0,26.172
0.36525,0.15982,24.467
0.25904,0.36525,23.331
0.90286,0.25904,21.42
0.014251,0.90286,20.434
0.29739,0.014251,19.665
0.000612,0.29739,18.96
0.0,0.000612,18.093
0.0,0.0,17.914
0.000653,0.0,17.427
13.686,0.000653,16.3
5.4367,13.686,15.539
0.010902,5.4367,18.988
9.3549,0.010902,22.692
15.557,9.3549,18.946
4.1065,15.557,20.858
0.53418,4.1065,32.457
0.10176,0.53418,35.088
0.012372,0.10176,29.586
0.0,0.012372,24.57
2.3312,0.0,21.828
2.269,2.3312,20.009
1.3281,2.269,18.865
1.0486,1.3281,18.352
0.68195,1.0486,17.236
4.08e-05,0.68195,16.411
0.0,4.08e-05,15.467
0.41519,0.0,14.298
2.4161,0.41519,13.65
2.3838,2.4161,13.248
0.78281,2.3838,13.137
6.3893,0.78281,13.044
3.4185,6.3893,13.381
1.7314,3.4185,13.63
16.17,1.7314,13.582
1.3474,16.17,13.208
1.6231,1.3474,18.256
2.3147,1.6231,19.852
3.414,2.3147,17.223
0.16121,3.414,15.724
0.23193,0.16121,14.82
3.6359,0.23193,14.279
11.234,3.6359,13.772
8.41,11.234,13.553
3.7492,8.41,20.076
1.0071,3.7492,27.763
0.18028,1.0071,28.009
0.73279,0.18028,25.262
0.000735,0.73279,22.46
0.11229,0.000735,19.771
1.8207,0.11229,18.193
0.000531,1.8207,16.438
0.0,0.000531,15.537
0.0,0.0,14.688
0.071499,0.0,13.4
0.000123,0.071499,12.723
0.0,0.000123,11.848
0.21094,0.0,11.481
0.016129,0.21094,10.779
0.0,0.016129,10.365
0.0,0.0,10.42
0.0,0.0,9.65
2.239,0.0,9.213
0.016415,2.239,8.875
0.024663,0.016415,8.858
0.059535,0.024663,8.429
2.3943,0.059535,8.01
2.5168,2.3943,7.72
0.66999,2.5168,7.509
0.0071458,0.66999,7.46
0.018048,0.0071458,7.775
0.0073499,0.018048,7.364
0.0022866,0.0073499,6.861
0.99498,0.0022866,6.872
0.12225,0.99498,7.002
0.0086974,0.12225,6.952
0.014577,0.0086974,6.565
0.1363,0.014577,6.43
0.069743,0.1363,6.486
0.000368,0.069743,6.066
0.4198,0.000368,6.107
2.6993,0.4198,5.962
0.53793,2.6993,5.706
5.2052,0.53793,5.791
0.81025,5.2052,5.94
5.4945,0.81025,5.694
4.0323,5.4945,5.696
0.37897,4.0323,5.881
1.0548,0.37897,5.968
0.019682,1.0548,6.038
0.000572,0.019682,6.148
0.0,0.000572,5.536
4.08e-05,0.0,5.355
0.092323,4.08e-05,5.248
8.7214,0.092323,5.135
1.9606,8.7214,6.022
0.76231,1.9606,7.08
10.583,0.76231,6.885
0.50849,10.583,6.589
0.11764,0.50849,6.814
0.0057983,0.11764,6.616
1.5477,0.0057983,6.129
0.0,1.5477,5.754
0.17334,0.0,5.591
0.92944,0.17334,5.473
2.2361,0.92944,5.375
2.8154,2.2361,5.294
0.003675,2.8154,5.4
0.0,0.003675,5.486
0.12985,0.0,5.237
0.23573,0.12985,5.04
5.6924,0.23573,4.959
2.9418,5.6924,4.685
1.7089,2.9418,4.858
0.20661,1.7089,5.143
0.56876,0.20661,5.228
0.23503,0.56876,4.977
0.13381,0.23503,4.669
4.9298,0.13381,4.548
0.04316,4.9298,4.549
0.0030625,0.04316,4.604
0.0,0.0030625,4.832
0.000572,0.0,4.997
0.0,0.000572,4.775
0.0,0.0,4.738
0.42577,0.0,4.83
0.098367,0.42577,4.907
4.9302,0.098367,4.94
8.5379,4.9302,4.97
0.27052,8.5379,5.194
0.21045,0.27052,6.213
0.42875,0.21045,6.106
0.0030216,0.42875,5.657
0.38542,0.0030216,5.265
0.72401,0.38542,5.025
17.977,0.72401,5.022
0.58477,17.977,5.447
4.915,0.58477,10.44
2.0944,4.915,16.49
0.051695,2.0944,14.761
0.028706,0.051695,13.712
0.95353,0.028706,12.069
0.033401,0.95353,10.632
0.000368,0.033401,9.738
0.071621,0.000368,9.312
0.44761,0.071621,8.613
2.3581,0.44761,8.0
10.165,2.3581,7.336
0.31927,10.165,7.028
8.0908,0.31927,10.152
2.6871,8.0908,13.707
0.072642,2.6871,15.318
0.59208,0.072642,22.75
1.265,0.59208,23.151
1.1637,1.265,20.868
8.1993,1.1637,19.367
0.091466,8.1993,18.539
0.046958,0.091466,22.344
0.020498,0.046958,26.743
0.015149,0.020498,24.208
0.88261,0.015149,21.285
2.5599,0.88261,19.301
0.33205,2.5599,17.805
0.87575,0.33205,17.795
10.753,0.87575,18.205
4.5273,10.753,17.949
0.037893,4.5273,21.714
4.4229,0.037893,37.878
0.31147,4.4229,35.751
0.013516,0.31147,32.208
0.13152,0.013516,31.638
0.24234,0.13152,29.717
0.071662,0.24234,26.765
0.0,0.071662,24.348
1.4735,0.0,22.776
0.38546,1.4735,21.529
9.0629,0.38546,20.578
5.0538,9.0629,19.897
2.3278,5.0538,22.695
2.3183,2.3278,30.734
0.11494,2.3183,38.31
0.016292,0.11494,39.133
0.0078808,0.016292,35.618
0.0,0.0078808,32.549
0.1706,0.0,29.852
7.6736,0.1706,27.725
1.6663,7.6736,25.805
0.32964,1.6663,26.053
1.4861,0.32964,31.713
0.57603,1.4861,30.471
2.165,0.57603,28.509
13.979,2.165,28.433
2.0962,13.979,28.579
0.28024,2.0962,43.223
0.18996,0.28024,68.761
1.3759,0.18996,56.387
3.5908,1.3759,46.802
13.287,3.5908,41.611
0.16982,13.287,41.734
10.198,0.16982,77.974
0.083871,10.198,79.355
1.437,0.083871,80.699
2.0561,1.437,83.435
0.41286,2.0561,70.589
10.414,0.41286,64.068
2.0115,10.414,58.025
1.2242,2.0115,65.065
5.6481,1.2242,74.607
3.8232,5.6481,65.976
10.275,3.8232,64.314
2.908,10.275,76.55
5.6249,2.908,96.473
14.56,5.6249,99.32
0.27885,14.56,102.46
0.0077583,0.27885,178.22
0.0804,0.0077583,140.9
0.28363,0.0804,102.52
0.036709,0.28363,84.611
0.59445,0.036709,75.187
1.2052,0.59445,66.019
3.6784,1.2052,59.523
0.11678,3.6784,55.356
0.40862,0.11678,55.165
0.83103,0.40862,51.729
0.45161,0.83103,47.789
0.57685,0.45161,44.942
0.24483,0.57685,42.976
19.018,0.24483,40.496
4.8644,19.018,38.5
9.3964,4.8644,61.404
5.0989,9.3964,108.27
7.5169,5.0989,107.3
3.355,7.5169,113.39
0.44692,3.355,119.74
0.48359,0.44692,129.98
1.271,0.48359,105.19
0.0,1.271,87.102
0.023479,0.0,75.392
0.0013475,0.023479,65.932
0.0,0.0013475,60.057
1.6027,0.0,55.372
0.0037158,1.6027,50.477
0.032626,0.0037158,46.964
0.40482,0.032626,44.384
0.21237,0.40482,41.589
4.08e-05,0.21237,39.016
0.0,4.08e-05,37.298
0.0,0.0,35.057
0.0,0.0,33.588
0.0441,0.0,31.948
0.0,0.0441,30.398
2.3371,0.0,29.13
0.51862,2.3371,27.254
0.32454,0.51862,26.76
0.33916,0.32454,26.615
0.033116,0.33916,25.803
0.0,0.033116,24.921
0.0,0.0,23.539
0.0,0.0,21.91
4.067,0.0,21.019
1.7989,4.067,20.586
1.678,1.7989,20.673
0.063618,1.678,21.396
0.67766,0.063618,20.949
0.000368,0.67766,20.2
0.0,0.000368,19.717
0.0,0.0,18.927
0.11343,0.0,18.142
8.1895,0.11343,17.462
0.95296,8.1895,17.102
3.9603,0.95296,18.178
1.5626,3.9603,21.16
2.3978,1.5626,20.98
3.2542,2.3978,22.636
1.9155,3.2542,23.182
9.1117,1.9155,24.315
5.1338,9.1117,24.764
7.6446,5.1338,29.126
3.5385,7.6446,38.316
1.68,3.5385,51.602
0.40449,1.68,55.379
0.34357,0.40449,50.075
0.0091058,0.34357,43.048
0.13136,0.0091058,38.245
0.082319,0.13136,34.314
0.038097,0.082319,31.67
0.0,0.038097,29.768
0.0,0.0,27.579
1.2615,0.0,25.664
2.6655,1.2615,24.539
6.9743,2.6655,23.67
2.0675,6.9743,23.211
3.7679,2.0675,24.494
2.1899,3.7679,25.268
1.1221,2.1899,24.93
0.093426,1.1221,23.977
2.8078,0.093426,22.722
0.74492,2.8078,21.103
0.03136,0.74492,20.655
0.012658,0.03136,20.607
0.14304,0.012658,19.76
0.98718,0.14304,18.738
11.773,0.98718,18.142
0.79024,11.773,17.832
0.18461,0.79024,20.849
10.219,0.18461,25.571
1.3805,10.219,23.291
1.0214,1.3805,32.278
3.0691,1.0214,32.764
0.94724,3.0691,28.786
0.17366,0.94724,27.05
0.0059208,0.17366,25.656
0.0,0.0059208,23.548
0.0,0.0,21.923
0.1234,0.0,20.571
0.59253,0.1234,19.615
0.034667,0.59253,19.293
0.3352,0.034667,19.592
0.0,0.3352,18.67
0.0,0.0,17.875
0.19318,0.0,16.966
10.472,0.19318,15.553
9.8287,10.472,14.687
4.4069,9.8287,15.996
0.015966,4.4069,18.319
0.0015108,0.015966,14.696
0.000286,0.0015108,14.163
0.0021233,0.000286,13.549
0.04018,0.0021233,12.675
0.54953,0.04018,12.289
0.18975,0.54953,11.625
0.020621,0.18975,11.534
0.0,0.020621,11.143
0.0,0.0,10.783
0.0,0.0,10.107
0.0,0.0,10.065
0.0,0.0,9.657
5.5729,0.0,9.36
0.34357,5.5729,9.028
1.1659,0.34357,9.228
2.8293,1.1659,9.246
2.6502,2.8293,8.924
0.062964,2.6502,8.971
0.33748,0.062964,8.674
1.0686,0.33748,8.581
0.63524,1.0686,8.009
0.072193,0.63524,8.009
0.0033891,0.072193,8.009
0.0043691,0.0033891,7.596
0.24153,0.0043691,7.335
0.097428,0.24153,6.909
4.1277,0.097428,6.74
3.9392,4.1277,6.701
0.084647,3.9392,6.776
0.0,0.084647,6.74
0.0,0.0,6.467
0.0,0.0,6.137
0.27783,0.0,6.037
0.84047,0.27783,5.557
3.6236,0.84047,5.545
0.57795,3.6236,5.539
1.3756,0.57795,5.556
0.75288,1.3756,5.551
27.668,0.75288,5.556
4.4579,27.668,5.26
0.49392,4.4579,10.56
6.0881,0.49392,11.885
1.829,6.0881,9.898
1.0151,1.829,8.615
5.9827,1.0151,8.196
2.7138,5.9827,8.002
1.6927,2.7138,7.774
3.3975,1.6927,7.962
5.4793,3.3975,7.787
2.9391,5.4793,7.455
1.7107,2.9391,7.394
3.2707,1.7107,8.807
4.1524,3.2707,8.054
0.38783,4.1524,8.009
0.082768,0.38783,7.918
1.6082,0.082768,7.377
2.2044,1.6082,7.299
2.1366,2.2044,6.769
0.22168,2.1366,6.74
3.7159,0.22168,6.74
1.5449,3.7159,6.203
3.4999,1.5449,6.137
1.3091,3.4999,6.137
0.32932,1.3091,6.181
0.50457,0.32932,6.137
3.9427,0.50457,5.916
6.0064,3.9427,5.556
0.46296,6.0064,5.556
0.021233,0.46296,5.047
0.0082074,0.021233,5.253
0.45713,0.0082074,4.712
1.2977,0.45713,4.889
0.12699,1.2977,4.159
0.04659,0.12699,3.945
0.14961,0.04659,4.163
2.3606,0.14961,4.178
0.077052,2.3606,4.167
0.033851,0.077052,4.35
0.22523,0.033851,4.032
1.6144,0.22523,3.82
20.408,1.6144,3.726
0.021682,20.408,3.916
1.2796,0.021682,4.618
0.17011,1.2796,8.911
0.25361,0.17011,8.731
2.4067,0.25361,7.099
0.95333,2.4067,5.897
2.4078,0.95333,5.422
6.9757,2.4078,5.059
4.1888,6.9757,5.207
0.70114,4.1888,5.535
0.073867,0.70114,6.04
7.6204,0.073867,6.708
6.2386,7.6204,6.391
10.571,6.2386,6.179
20.289,10.571,6.795
10.698,20.289,11.517
0.023806,10.698,27.828
1.5373,0.023806,37.71
15.569,1.5373,37.102
5.2103,15.569,32.688
1.4292,5.2103,36.162
1.5937,1.4292,40.077
2.7698,1.5937,39.645
0.14822,2.7698,33.907
2.1348,0.14822,28.733
1.1328,2.1348,24.546
0.0064924,1.1328,20.972
0.0023683,0.0064924,18.402
1.9048,0.0023683,16.295
0.062842,1.9048,14.134
0.76056,0.062842,14.315
0.039322,0.76056,13.403
0.092364,0.039322,12.283
0.0,0.092364,11.551
0.0,0.0,10.627
0.0,0.0,9.889
0.31944,0.0,9.051
6.5188,0.31944,7.813
0.94185,6.5188,8.058
6.5583,0.94185,8.631
6.7949,6.5583,8.206
0.43544,6.7949,8.231
1.3178,0.43544,9.241
5.7541,1.3178,9.544
5.7709,5.7541,9.666
0.93883,5.7709,10.037
6.0179,0.93883,10.908
1.1105,6.0179,13.097
3.0184,1.1105,13.602
4.4257,3.0184,13.227
0.23165,4.4257,12.738
1.1968,0.23165,12.913
0.25639,1.1968,13.634
0.7225,0.25639,12.978
0.8089,0.7225,11.604
1.2461,0.8089,10.73
11.933,1.2461,10.075
0.20384,11.933,10.238
6.0272,0.20384,15.538
2.4452,6.0272,18.979
21.929,2.4452,18.493
1.5327,21.929,20.918
2.1556,1.5327,44.138
1.0054,2.1556,64.842
0.38109,1.0054,53.818
0.24769,0.38109,40.923
0.0048591,0.24769,36.227
0.063128,0.0048591,32.321
0.00343,0.063128,28.244
2.8764,0.00343,25.828
2.2377,2.8764,23.386
1.0324,2.2377,21.522
0.89302,1.0324,20.669
0.71874,0.89302,20.017
0.13222,0.71874,19.638
4.6083,0.13222,18.187
0.26831,4.6083,16.567
23.584,0.26831,16.183
1.3804,23.584,17.157
15.758,1.3804,50.556
7.8278,15.758,62.844
1.0951,7.8278,75.607
0.063863,1.0951,99.524
0.50735,0.063863,91.351
13.662,0.50735,71.699
17.195,13.662,60.545
1.3315,17.195,73.071
0.14904,1.3315,117.1
0.021968,0.14904,124.44
0.0030216,0.021968,96.41
0.34255,0.0030216,76.439
1.3165,0.34255,65.296
0.10127,1.3165,57.6
0.12511,0.10127,52.231
0.26158,0.12511,46.34
0.37178,0.26158,43.007
0.59922,0.37178,39.903
0.77497,0.59922,37.594
0.13532,0.77497,35.349
0.3038,0.13532,33.615
0.33601,0.3038,31.564
0.0072683,0.33601,30.07
0.069947,0.0072683,27.993
0.13691,0.069947,26.395
1.9559,0.13691,25.231
6.7502,1.9559,25.065
10.653,6.7502,24.849
8.7811,10.653,28.078
10.645,8.7811,51.747
1.1256,10.645,53.314
0.30102,1.1256,94.953
0.058187,0.30102,95.76
0.12981,0.058187,74.374
7.7331,0.12981,61.729
0.13834,7.7331,55.75
3.0926,0.13834,62.251
0.028175,3.0926,63.594
0.04312,0.028175,57.491
1.5786,0.04312,52.682
0.089792,1.5786,48.529
0.91298,0.089792,45.534
0.32319,0.91298,43.112
0.77268,0.32319,40.245
0.27795,0.77268,38.538
0.65263,0.27795,37.556
0.29514,0.65263,35.84
0.011107,0.29514,33.911
0.91646,0.011107,32.484
0.39326,0.91646,31.817
0.012617,0.39326,30.764
0.12813,0.012617,29.515
2.0349,0.12813,28.201
6.3657,2.0349,27.301
2.5702,6.3657,26.589
6.4933,2.5702,29.355
1.5991,6.4933,34.506
9.0415,1.5991,37.927
1.3774,9.0415,45.841
1.833,1.3774,57.4
8.1824,1.833,63.47
1.8583,8.1824,55.946
1.7176,1.8583,61.305
5.7235,1.7176,73.65
3.726,5.7235,67.128
0.4354,3.726,66.372
5.3918,0.4354,64.014
0.49196,5.3918,62.47
0.40339,0.49196,71.471
6.0993,0.40339,68.969
0.93442,6.0993,63.703
5.767,0.93442,68.741
0.34308,5.767,70.911
3.01,0.34308,77.861
0.2541,3.01,72.922
4.1827,0.2541,66.515
6.0773,4.1827,63.017
34.665,6.0773,63.94
4.5991,34.665,77.569
2.0971,4.5991,301.65
0.27628,2.0971,255.19
6.5445,0.27628,179.9
0.3049,6.5445,131.33
0.23426,0.3049,116.92
0.69036,0.23426,107.11
1.1688,0.69036,93.501
1.4948,1.1688,83.796
4.3753,1.4948,75.255
4.1078,4.3753,69.57
5.9425,4.1078,68.326
3.0162,5.9425,72.973
5.9638,3.0162,87.83
7.7253,5.9638,90.126
0.029686,7.7253,89.219
0.24091,0.029686,126.81
0.87268,0.24091,104.89
0.024377,0.87268,87.449
0.099183,0.024377,77.558
0.015721,0.099183,70.371
0.12156,0.015721,64.438
0.12421,0.12156,59.061
0.040057,0.12421,54.379
0.0083299,0.040057,50.544
0.092038,0.0083299,47.478
0.10768,0.092038,44.5
2.8389,0.10768,42.24
0.68489,2.8389,40.273
0.91948,0.68489,39.311
1.0483,0.91948,37.884
0.5822,1.0483,36.171
5.4786,0.5822,34.6
0.36227,5.4786,33.369
9.0547,0.36227,34.87
3.3855,9.0547,36.373
0.2234,3.3855,46.003
0.060269,0.2234,55.345
0.021192,0.060269,49.881
0.66031,0.021192,44.395
0.21572,0.66031,40.41
0.41147,0.21572,38.201
0.11009,0.41147,36.183
1.8676,0.11009,34.169
5.2832,1.8676,32.139
1.6561,5.2832,30.965
2.4245,1.6561,32.77
1.7383,2.4245,33.826
0.52074,1.7383,35.143
0.073214,0.52074,37.185
0.082197,0.073214,38.55
1.0539,0.082197,34.842
0.14912,1.0539,31.794
0.30661,0.14912,30.486
0.58926,0.30661,29.122
0.15533,0.58926,26.754
0.0010617,0.15533,25.687
0.022295,0.0010617,24.658
0.015027,0.022295,23.476
0.0015517,0.015027,22.349
0.050919,0.0015517,21.839
0.06227,0.050919,21.019
0.79735,0.06227,20.655
0.071458,0.79735,20.339
0.33128,0.071458,19.919
7.3939,0.33128,19.384
0.51392,7.3939,19.127
